orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua
26,arroyo santo domingo,av053,6/11/2019,2019,primavera,24.3,6.97,,7.97,ausencia,ausencia,ausencia,ausencia,14000.0,4000.0,1050.0,11.1,2.4,0.54,0.54,13,43,61,49,<0.006,<0.002,0.5,10.0,43,extremadamente deteriorada
27,espora 400 m,qu061,30/10/2019,2019,primavera,,,,,,,,,6200.0,600.0,150.0,9,0.65,0.46,0.6,20,52,84,49,<0.006,<0.002,0.5,10.0,38,extremadamente deteriorada
28,nautico 400 m,qu062,30/10/2019,2019,primavera,,,,,,,,,8000.0,5100.0,950.0,12.6,0.41,0.42,0.42,9,42,67,49,<0.006,<0.002,0.5,10.0,42,extremadamente deteriorada
29,pejerrey club 400 m,qu063,30/10/2019,2019,primavera,,,,,,,,,29000.0,24600.0,5200.0,8.4,1.17,0.33,0.33,6,13,54,71,<0.006,<0.002,0.5,10.0,32,extremadamente deteriorada
30,calle 14 y costa - salida cloaca,bz078,30/10/2019,2019,primavera,22.5,6.2,,7.71,ausencia,ausencia,ausencia,ausencia,16200.0,8400.0,3700.0,12.8,0.88,0.56,0.83,6,13,101,49,<0.006,<0.002,0.5,21.3,42,extremadamente deteriorada
31,puerto trinidad calle 47,bz077,30/10/2019,2019,primavera,20.5,7.86,,7.43,ausencia,ausencia,ausencia,ausencia,49500.0,6100.0,1100.0,11.3,0.14,0.96,1.1,8,24,101,49,<0.006,<0.002,0.5,12.8,40,extremadamente deteriorada
32,costanera hudson calle 63,bz080,30/10/2019,2019,primavera,19.2,8.56,,7.37,ausencia,ausencia,ausencia,ausencia,4000.0,1400.0,150.0,10,0.049,0.66,0.66,6,11,91,49,<0.006,<0.002,0.5,10.1,43,extremadamente deteriorada
33,camping eva peron,en081,30/10/2019,2019,primavera,19.2,9.04,,8.72,ausencia,ausencia,ausencia,ausencia,6000.0,500.0,550.0,27,0.36,0.56,1.05,5,17,78,49,<0.006,<0.002,0.5,10.0,48,muy deteriorada
34,toma de agua club de pesca,en082,30/10/2019,2019,primavera,19.6,5.27,,8.22,ausencia,ausencia,ausencia,ausencia,600.0,99.0,10.0,8.9,0.35,0.42,0.42,4,33,76,49,<0.006,<0.002,0.5,10.0,71,deteriorada
35,arroyo el gato,en083,30/10/2019,2019,primavera,19.6,5.27,,8.22,ausencia,ausencia,ausencia,ausencia,19400.0,14900.0,3850.0,5.7,4.3,0.38,0.38,8,17,24,49,<0.006,<0.002,0.5,10.0,41,extremadamente deteriorada
36,ensenada prefectura isla santiago,en084,30/10/2019,2019,primavera,19.9,6.21,,8.05,ausencia,ausencia,ausencia,ausencia,2200.0,2000.0,550.0,8.6,0.35,0.22,0.25,8,15,55,49,<0.006,<0.002,0.5,10.0,55,muy deteriorada
37,balneario palo blanco,bs092,30/10/2019,2019,primavera,12.4,6.28,,7.72,ausencia,ausencia,ausencia,ausencia,22200.0,10500.0,4200.0,5.5,4.05,0.6,0.6,5,37,6.5,49,<0.006,<0.002,0.5,12.2,39,extremadamente deteriorada
38,diagonal 66 (descarga cloaca),bs095,30/10/2019,2019,primavera,12,5.03,,7.77,presencia,presencia,presencia,presencia,300001.0,300001.0,80600.0,6.5,5.5,0.68,0.68,8,37,8.9,49,<0.006,<0.002,0.5,10.0,32,extremadamente deteriorada
39,playa la bagliardi,bs091,30/10/2019,2019,primavera,12.2,4.66,,7.7,ausencia,ausencia,ausencia,ausencia,165400.0,124000.0,14500.0,6.9,6.18,0.66,0.66,7,20,7.6,49,<0.006,<0.002,0.5,12.8,36,extremadamente deteriorada
40,balneario municipal,bs094,30/10/2019,2019,primavera,13,5.44,,7.71,ausencia,ausencia,ausencia,ausencia,21400.0,19400.0,4900.0,6.6,3.77,0.57,0.5,8,33,8.1,49,<0.006,<0.002,0.5,11.2,39,extremadamente deteriorada
41,playa la balandra,bs093,30/10/2019,2019,primavera,12.3,6,,7.63,ausencia,ausencia,ausencia,ausencia,29200.0,18500.0,4100.0,8.4,3.5,0.81,0.81,5,17,6.2,49,<0.006,<0.002,0.5,10.0,41,extremadamente deteriorada
1,canal villanueva y rio lujan,ti001,19/2/2020,2020,verano,26.6,22.0,6.26,7.37,ausencia,ausencia,ausencia,ausencia,,,,1.3,<0.05,0.15,,,8,110,50,0.006,0.002,10.0,,75.0,deteriorada
2,rio lujan y arroyo caraguata,ti006,19/2/2020,2020,verano,26.0,22.0,1.95,7.36,ausencia,ausencia,ausencia,ausencia,,,,2.8,0.73,0.16,,,8,70,50,0.006,0.002,10.0,,54.0,muy deteriorada
3,canal aliviador y rio lujan,ti002,19/2/2020,2020,verano,26.0,22.0,1.04,7.44,ausencia,ausencia,ausencia,ausencia,,,,2.2,1.4,0.17,,,10,55,50,0.006,0.002,10.0,,51.0,muy deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,19/2/2020,2020,verano,25.5,22.0,1.87,7.35,ausencia,ausencia,ausencia,ausencia,,,,1.8,0.56,0.25,,,10,60,50,0.006,0.002,10.0,,53.0,muy deteriorada
5,rio reconquista y rio lujan,ti004,19/2/2020,2020,verano,25.7,22.0,0.93,7.39,ausencia,ausencia,ausencia,ausencia,,,,1.6,1.72,0.12,,,11,50,50,0.006,0.002,10.0,,47.0,muy deteriorada
6,rio tigre 100m antes del rio lujan,ti005,19/2/2020,2020,verano,26.1,22.0,1.16,7.47,ausencia,ausencia,ausencia,ausencia,,,,1.5,1.87,0.42,,,6,38,50,0.006,0.002,10.0,,48.0,muy deteriorada
7,rio lujan y canal san fernando,ti007,19/2/2020,2020,verano,26.8,22.0,1.5,7.49,ausencia,ausencia,ausencia,ausencia,,,,1.2,1.98,0.35,,,10,41,50,0.006,0.002,10.0,,49.0,muy deteriorada
8,rio capitan y rio san antonio,ti008,19/2/2020,2020,verano,26.9,25.0,6.49,7.56,ausencia,ausencia,ausencia,ausencia,,,,1.1,0.18,0.2,,,9,125,50,0.006,0.002,10.0,,72.0,deteriorada
9,arroyo abra vieja y santa rosa,ti009,19/2/2020,2020,verano,26.3,25.0,5.51,7.37,ausencia,ausencia,ausencia,ausencia,,,,1.2,0.13,0.17,,,8,100,50,0.006,0.002,10.0,,70.0,deteriorada
10,del arca,sf015,19/2/2020,2020,verano,27.2,26.0,3.21,7.57,ausencia,ausencia,ausencia,presencia,,,,1.7,2.25,0.25,,,10,60,50,0.006,0.002,10.0,,44.0,extremadamente deteriorada
11,espigon la farola,si021,19/2/2020,2020,verano,,,,,,,,,,,,,,,,,,,,,,,,,
12,reserva ecologica,si022,19/2/2020,2020,verano,27.0,26.0,5.64,7.7,ausencia,ausencia,ausencia,ausencia,,,,3.6,0.77,0.34,,,8,65,62,0.006,0.002,10.0,,49.0,muy deteriorada
13,playa espigon de pacheco,si024,19/2/2020,2020,verano,27.5,26.0,5.61,7.62,ausencia,ausencia,ausencia,ausencia,,,,3.8,0.71,0.51,,,4,53,50,0.006,0.002,10.0,,44.0,extremadamente deteriorada
14,peru puente,si023,19/2/2020,2020,verano,25.0,26.0,3.2,7.73,ausencia,ausencia,ausencia,presencia,,,,20,3.49,0.21,,,11,5.5,50,0.006,0.002,10.0,,36.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,19/2/2020,2020,verano,25.5,,5.4,7.13,ausencia,ausencia,ausencia,ausencia,,,,5.5,0.75,0.06,,,9,52,50,0.006,0.002,10.0,,45.0,muy deteriorada
16,puerto de olivos espigon,vl032,19/2/2020,2020,verano,25.4,,5.6,7.0,ausencia,ausencia,ausencia,ausencia,,,,5.1,0.73,0.12,,,5,43,50,0.006,0.002,10.0,,46.0,muy deteriorada
17,costa y melo,vl031,19/2/2020,2020,verano,26.9,,4.5,7.03,ausencia,ausencia,ausencia,ausencia,,,,14.1,1.12,0.31,,,12,61,50,0.006,0.002,10.0,,40.0,extremadamente deteriorada
18,parque de los ninos,ca041,12/2/2020,2020,verano,25.6,,8.2,7.8,,,,,,,,<10,0.3,0.16,,,<5,81,50,0.006,0.002,10.0,,55.0,muy deteriorada
19,costanera norte - espigon abanico,ca044,12/2/2020,2020,verano,25.2,,7.4,7.5,,,,,,,,<10,0.8,0.18,,,<5,72,50,0.006,0.002,10.0,,47.0,muy deteriorada
20,club de pescadores,ca046,12/2/2020,2020,verano,25.1,,8.1,7.8,,,,,,,,<10,0.5,0.22,,,7,150,50,0.006,0.002,10.0,,46.0,muy deteriorada
21,reserva ecologica costanera sur - playita,ca047,12/2/2020,2020,verano,25.4,,8.0,7.8,,,,,,,,<10,<0.1,0.18,,,<5,103,50,0.006,0.002,10.0,,66.0,deteriorada
22,escollera de propaneros,av054,19/2/2020,2020,verano,27.2,23.0,3.51,7.18,ausencia,ausencia,ausencia,ausencia,,,,5.5,0.42,0.25,,,8,68,50,0.006,0.002,10.0,,51.0,muy deteriorada
23,polo petroquimico dock sud,av051,19/2/2020,2020,verano,27.1,23.0,3.11,7.29,ausencia,ausencia,ausencia,ausencia,,,,4.2,0.62,0.1,,,10,85,50,0.006,0.002,10.0,,59.0,muy deteriorada
24,arroyo sarandi,av052,19/2/2020,2020,verano,27.4,23.0,1.49,7.33,ausencia,ausencia,ausencia,ausencia,,,,3.1,0.15,0.16,,,6,46,50,0.006,0.002,10.0,,62.0,muy deteriorada
25,costa de villa dominico,av055,19/2/2020,2020,verano,27.3,23.0,1.63,7.33,ausencia,ausencia,ausencia,ausencia,,,,3.1,0.2,0.31,,,10,36,50,0.006,0.002,10.0,,60.0,muy deteriorada
26,arroyo santo domingo,av053,19/2/2020,2020,verano,27.0,23.0,1.35,7.34,ausencia,ausencia,ausencia,ausencia,,,,3.1,0.09,0.12,,,2,40,50,0.006,0.002,10.0,,65.0,deteriorada
27,espora 400 m,qu061,19/2/2020,2020,verano,18.7,25.0,8.62,7.32,ausencia,ausencia,ausencia,ausencia,,,,3.5,0.15,0.16,,,8,110,50,0.006,0.002,10.0,,83.0,levemente deteriorada
28,nautico 400 m,qu062,19/2/2020,2020,verano,19.0,25.0,8.06,7.47,ausencia,ausencia,ausencia,ausencia,,,,3.9,<0.05,0.16,,,10,100,110,0.006,0.002,10.0,,81.0,levemente deteriorada
29,pejerrey club 400 m,qu063,19/2/2020,2020,verano,21.0,25.0,9.02,7.51,ausencia,ausencia,ausencia,presencia,,,,5.5,0.17,0.13,,,6,70,77,0.006,0.002,10.0,,81.0,levemente deteriorada
30,calle 14 y costa - salida cloaca,bz078,19/2/2020,2020,verano,27.0,21.0,4.95,7.59,ausencia,ausencia,ausencia,ausencia,,,,2.7,0.4,0.2,,,14,20,75,<0.006,<0.002,32.0,,39.0,extremadamente deteriorada
31,puerto trinidad calle 47,bz077,19/2/2020,2020,verano,27.5,23.0,6.07,8.03,ausencia,ausencia,ausencia,ausencia,,,,6.3,0.66,0.06,,,14,31,94,<0.006,<0.002,22.0,,37.0,extremadamente deteriorada
32,costanera hudson calle 63,bz080,19/2/2020,2020,verano,27.3,24.0,7.82,7.99,ausencia,ausencia,ausencia,ausencia,,,,5.8,0.26,0.67,,,28,36,75,<0.006,<0.002,36.0,,39.0,extremadamente deteriorada
33,camping eva peron,en081,19/2/2020,2020,verano,25.5,20.0,4.97,7.58,ausencia,ausencia,ausencia,ausencia,,,,5.9,0.16,0.24,,,10,70,50,0.006,0.002,10.0,,74.0,deteriorada
34,toma de agua club de pesca,en082,19/2/2020,2020,verano,25.9,19.0,4.04,7.61,ausencia,ausencia,ausencia,ausencia,,,,6.7,0.05,0.24,,,9,58,50,0.006,0.002,10.0,,75.0,deteriorada
35,arroyo el gato,en083,19/2/2020,2020,verano,24.4,18.0,0.51,7.37,ausencia,presencia,ausencia,presencia,,,,1.2,3.35,0.09,,,12,18,<50,<0.006,<0.002,26.0,,32.0,extremadamente deteriorada
36,ensenada prefectura isla santiago,en084,19/2/2020,2020,verano,26.3,18.0,4.85,7.6,ausencia,ausencia,ausencia,ausencia,,,,6,0.18,0.28,,,9,43,50,0.006,0.002,10.0,,70.0,deteriorada
37,balneario palo blanco,bs092,19/2/2020,2020,verano,,19.0,5.93,7.56,ausencia,ausencia,ausencia,ausencia,,,,1.8,<0.05,0.28,,,8,10,82,<0.006,<0.002,13.0,,42.0,extremadamente deteriorada
38,diagonal 66 (descarga cloaca),bs095,19/2/2020,2020,verano,,19.0,4.92,7.74,presencia,presencia,presencia,presencia,,,,2.1,8.8,0.13,,,18,5.5,50,0.006,0.002,10.0,,29.0,extremadamente deteriorada
39,playa la bagliardi,bs091,19/2/2020,2020,verano,,19.0,6.64,7.63,ausencia,ausencia,ausencia,ausencia,,,,2.1,0.3,0.13,,,8,35,<50,<0.006,<0.002,28.0,,42.0,extremadamente deteriorada
40,balneario municipal,bs094,19/2/2020,2020,verano,,19.0,5.8,7.86,ausencia,presencia,ausencia,presencia,,,,1.9,0.33,0.24,,,7,200,100,0.006,0.002,10.0,,58.0,muy deteriorada
41,playa la balandra,bs093,23/2/2020,2020,verano,,19.0,8.08,8.1,ausencia,ausencia,ausencia,ausencia,,,,3.5,<0.05,0.24,,,5,85,74,0.006,0.002,10.0,,70.0,deteriorada
1,canal villanueva y rio lujan,ti001,4/11/2020,2020,primavera,22.3,19.0,4.69,7.44,ausencia,ausencia,ausencia,ausencia,,,,2,<0.05,0.64,,,9,80,<50,<0.006,<0.002,14.0,,64.0,muy deteriorada
2,rio lujan y arroyo caraguata,ti006,4/11/2020,2020,primavera,22.3,18.0,2.58,7.47,ausencia,ausencia,ausencia,presencia,,,,1.5,5.2,1.1,,,11,65,<50,<0.006,<0.002,20.0,,40.0,extremadamente deteriorada
3,canal aliviador y rio lujan,ti002,4/11/2020,2020,primavera,22.3,19.0,2.51,7.44,ausencia,ausencia,ausencia,ausencia,,,,1.8,5.7,1.0,,,12,75,<50,<0.006,<0.002,14.0,,43.0,extremadamente deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,4/11/2020,2020,primavera,22.1,18.0,1.73,7.36,ausencia,ausencia,ausencia,ausencia,,,,1.3,3.2,0.84,,,14,80,65,<0.006,<0.002,11.0,,46.0,muy deteriorada
5,rio reconquista y rio lujan,ti004,4/11/2020,2020,primavera,20.8,18.0,1.83,7.43,ausencia,ausencia,ausencia,ausencia,,,,1.4,4.5,0.84,,,13,65,50,0.006,0.002,10.0,,48.0,muy deteriorada
6,rio tigre 100m antes del rio lujan,ti005,4/11/2020,2020,primavera,22.2,18.0,1.7,7.41,ausencia,ausencia,ausencia,ausencia,,,,1.3,4.5,0.84,,,12,65,115,0.006,0.002,10.0,,43.0,extremadamente deteriorada
7,rio lujan y canal san fernando,ti007,4/11/2020,2020,primavera,21.8,17.0,1.58,7.38,ausencia,ausencia,ausencia,ausencia,,,,1.6,4.13,0.77,,,15,55,50,0.006,0.002,10.0,,45.0,muy deteriorada
8,rio capitan y rio san antonio,ti008,4/11/2020,2020,primavera,22.6,20.0,5.6,7.35,ausencia,ausencia,ausencia,ausencia,,,,1.9,0.14,0.45,,,11,85,50,0.006,0.002,10.0,,69.0,deteriorada
9,arroyo abra vieja y santa rosa,ti009,4/11/2020,2020,primavera,21.6,20.0,4.55,7.08,ausencia,ausencia,ausencia,ausencia,,,,2,0.19,0.45,,,16,>100,<50,<0.006,<0.002,12.0,,63.0,muy deteriorada
10,del arca,sf015,4/11/2020,2020,primavera,,19.0,,,ausencia,ausencia,ausencia,ausencia,,,,1.5,2.3,0.77,,,15,80,145,0.006,0.002,10.0,,45.0,muy deteriorada
11,espigon la farola,si021,4/11/2020,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
12,reserva ecologica,si022,4/11/2020,2020,primavera,20.0,23.0,,,ausencia,ausencia,ausencia,ausencia,,,,1.4,0.88,0.58,,,10,95,<50,<0.006,<0.002,11.0,,50.0,muy deteriorada
13,playa espigon de pacheco,si024,4/11/2020,2020,primavera,20.0,20.0,,,ausencia,ausencia,ausencia,ausencia,,,,5.3,0.24,0.71,,,8,>100,75,0.006,0.002,10.0,,45.0,muy deteriorada
14,peru puente,si023,4/11/2020,2020,primavera,20.0,20.0,,,ausencia,ausencia,ausencia,presencia,,,,10.6,7.8,1.0,,,28,15,50,0.006,0.002,10.0,,37.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,4/11/2020,2020,primavera,20.4,19.0,8.9,7.73,ausencia,ausencia,ausencia,ausencia,,,,7.4,0.9,0.64,,,14,92,50,0.006,0.002,10.0,,45.0,muy deteriorada
16,puerto de olivos espigon,vl032,4/11/2020,2020,primavera,19.8,17.1,8.2,7.35,ausencia,ausencia,ausencia,ausencia,,,,6,0.65,0.58,,,16,95,<50,<0.006,<0.002,11.0,,45.0,muy deteriorada
17,costa y melo,vl031,4/11/2020,2020,primavera,19.4,17.1,7.7,7.29,ausencia,ausencia,ausencia,presencia,,,,6.5,1.2,0.64,,,12,>100,50,0.006,0.002,10.0,,41.0,extremadamente deteriorada
18,parque de los ninos,ca041,4/11/2020,2020,primavera,22.4,20.0,8.7,8.0,ausencia,,ausencia,ausencia,,,,,0.5,0.77,,,<5,73,50,,0.002,10.0,,50.0,muy deteriorada
19,costanera norte - espigon abanico,ca044,4/11/2020,2020,primavera,20.4,19.0,9.0,7.7,ausencia,,ausencia,ausencia,,,,,0.8,0.51,,,<5,95,<50,,<0.002,15.0,,56.0,muy deteriorada
20,club de pescadores,ca046,4/11/2020,2020,primavera,21.5,18.0,8.8,7.9,ausencia,,ausencia,ausencia,,,,,0.73,0.71,,,<5,112,<50,,<0.002,12.0,,50.0,muy deteriorada
21,reserva ecologica costanera sur - playita,ca047,4/11/2020,2020,primavera,20.5,18.0,9.0,8.1,ausencia,,ausencia,ausencia,,,,,0.3,0.77,,,<5,68,118,,0.002,10.0,,55.0,muy deteriorada
22,escollera de propaneros,av054,4/11/2020,2020,primavera,21.8,,7.84,7.85,,,,,,,,4.3,1.8,2.2,,,16,55,<50,<0.006,<0.002,28.0,,43.0,extremadamente deteriorada
23,polo petroquimico dock sud,av051,4/11/2020,2020,primavera,21.8,,9.49,8.18,ausencia,ausencia,ausencia,ausencia,,,,3.9,2.5,0.77,,,20,70,<50,<0.006,<0.002,49.0,,47.0,muy deteriorada
24,arroyo sarandi,av052,4/11/2020,2020,primavera,19.4,,11.01,8.44,,,,,,,,6.9,0.76,0.45,,,16,>100,54,<0.006,<0.002,26.0,,48.0,muy deteriorada
25,costa de villa dominico,av055,4/11/2020,2020,primavera,20.1,,10.56,8.37,ausencia,ausencia,ausencia,ausencia,,,,5.4,0.72,0.64,,,12,>100,<50,<0.006,<0.002,50.0,,53.0,muy deteriorada
26,arroyo santo domingo,av053,4/11/2020,2020,primavera,19.9,,10.37,8.3,,,,,,,,7.7,0.75,0.64,,,14,>100,<50,<0.006,<0.002,47.0,,50.0,muy deteriorada
27,espora 400 m,qu061,no salieron,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
28,nautico 400 m,qu062,no salieron,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
29,pejerrey club 400 m,qu063,no salieron,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
30,calle 14 y costa - salida cloaca,bz078,4/11/2020,2020,primavera,22.0,20.0,7.68,8.13,ausencia,ausencia,ausencia,ausencia,,,,6.2,0.87,1.05,,,22,68,65,<0.006,<0.002,84.0,,49.0,muy deteriorada
31,puerto trinidad calle 47,bz077,4/11/2020,2020,primavera,20.0,20.0,8.4,7.96,ausencia,ausencia,ausencia,ausencia,,,,7.9,0.23,0.84,,,22,>100,<50,<0.006,<0.002,17.0,,60.0,muy deteriorada
32,costanera hudson calle 63,bz080,4/11/2020,2020,primavera,18.0,18.0,9.76,7.88,ausencia,ausencia,ausencia,ausencia,,,,7.2,0.05,0.71,,,16,>100,<50,<0.006,<0.002,38.0,,63.0,muy deteriorada
33,camping eva peron,en081,4/11/2020,2020,primavera,19.7,13.0,9.42,8.03,ausencia,presencia,ausencia,ausencia,,,,6.3,0.81,0.71,,,20,>100,<50,<0.006,<0.002,16.0,,53.0,muy deteriorada
34,toma de agua club de pesca,en082,4/11/2020,2020,primavera,18.5,13.0,6.12,7.71,ausencia,ausencia,ausencia,presencia,,,,7.3,0.47,0.38,,,18,>100,50,<0.006,0.002,10.0,,66.0,deteriorada
35,arroyo el gato,en083,4/11/2020,2020,primavera,21.2,13.0,2.42,8.12,ausencia,presencia,ausencia,ausencia,,,,2.5,11.4,0.7,,,20,35,<50,<0.006,<0.002,32.0,,42.0,extremadamente deteriorada
36,ensenada prefectura isla santiago,en084,4/11/2020,2020,primavera,19.6,13.0,6.67,7.72,ausencia,presencia,ausencia,ausencia,,,,8.2,0.29,0.58,,,9,>100,<50,<0.006,<0.002,15.0,,62.0,muy deteriorada
37,balneario palo blanco,bs092,4/11/2020,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
38,diagonal 66 (descarga cloaca),bs095,4/11/2020,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
39,playa la bagliardi,bs091,4/11/2020,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
40,balneario municipal,bs094,4/11/2020,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
41,playa la balandra,bs093,4/11/2020,2020,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
1,canal villanueva y rio lujan,ti001,24/2/2021,2021,verano,25.6,27.0,3.91,6.96,ausencia,ausencia,ausencia,presencia,4000.0,1000.0,330.0,6.5,0.4,0.92,0.37,2.0,30.0,60,100.0,5.0,0.001,0.0,0.15,42.0,extremadamente deteriorada
2,rio lujan y arroyo caraguata,ti006,24/2/2021,2021,verano,25.7,26.0,4.31,7.4,ausencia,presencia,ausencia,ausencia,,,,3.9,0.21,1.1,0.27,3.7,30.0,31,100.0,5.0,0.001,0.005,0.15,49.0,muy deteriorada
3,canal aliviador y rio lujan,ti002,24/2/2021,2021,verano,24.6,24.0,1.21,7.12,presencia,presencia,presencia,presencia,20000.0,18000.0,4600.0,2.8,6,0.68,0.56,6.3,30.0,17,100.0,5.0,0.001,0.013,0.15,26.0,extremadamente deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,24/2/2021,2021,verano,24.0,24.0,2.9,6.82,ausencia,presencia,ausencia,presencia,4000.0,400.0,20.0,2.6,0.85,0.59,0.29,2.0,30.0,33,100.0,5.0,0.001,0.0,0.15,42.0,extremadamente deteriorada
5,rio reconquista y rio lujan,ti004,24/2/2021,2021,verano,24.8,22.0,2.95,6.81,presencia,ausencia,presencia,ausencia,8000.0,2200.0,800.0,3.2,2.3,0.89,0.44,2.3,30.0,50,100.0,5.0,0.001,0.0,0.15,35.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,24/2/2021,2021,verano,24.5,22.0,1.86,7.11,presencia,presencia,ausencia,presencia,20000.0,8000.0,1940.0,3.1,6.9,1.5,0.96,,32.0,13,100.0,5.0,0.001,0.0,0.15,28.0,extremadamente deteriorada
7,rio lujan y canal san fernando,ti007,24/2/2021,2021,verano,25.1,28.0,2.35,6.82,presencia,presencia,ausencia,presencia,4000.0,2500.0,2000.0,3.1,39,1.3,0.51,3.7,35.0,31,100.0,5.0,0.001,0.0,0.15,30.0,extremadamente deteriorada
8,rio capitan y rio san antonio,ti008,24/2/2021,2021,verano,26.7,28.0,5.85,6.8,ausencia,ausencia,ausencia,ausencia,2000.0,440.0,200.0,3.1,0.06,0.94,0.31,2.0,30.0,80,100.0,5.0,0.001,0.001,0.15,49.0,muy deteriorada
9,arroyo abra vieja y santa rosa,ti009,24/2/2021,2021,verano,24.7,28.0,4.17,6.85,ausencia,ausencia,ausencia,ausencia,1900.0,360.0,150.0,2.5,0.34,0.59,0.3,2.0,30.0,50,100.0,5.0,0.001,0.009,0.15,49.0,muy deteriorada
10,del arca,sf015,24/2/2021,2021,verano,26.0,26.0,3.84,6.92,ausencia,ausencia,ausencia,ausencia,4000.0,2500.0,960.0,3.5,1.7,0.84,0.36,3.0,30.0,55,100.0,5.0,0.001,0.0,0.15,41.0,extremadamente deteriorada
11,espigon la farola,si021,24/2/2021,2021,verano,,,,,,,,,,,,,,,,,,,,,,,,,
12,reserva ecologica,si022,24/2/2021,2021,verano,27.8,28.0,4.84,7.69,ausencia,ausencia,ausencia,ausencia,5100.0,2000.0,260.0,4.6,0.69,0.85,0.3,2.0,30.0,27,100.0,5.0,0.001,0.001,0.15,42.0,extremadamente deteriorada
13,playa espigon de pacheco,si024,24/2/2021,2021,verano,27.0,28.0,5.66,7.82,ausencia,ausencia,ausencia,presencia,7600.0,7000.0,270.0,5.5,0.37,0.56,0.34,2.0,30.0,35,100.0,5.0,0.001,0.001,0.15,42.0,extremadamente deteriorada
14,peru puente,si023,24/2/2021,2021,verano,28.0,28.0,3.6,7.67,ausencia,ausencia,ausencia,presencia,40000.0,37000.0,4800.0,2.8,4.2,0.86,0.53,4.8,30.0,5.2,100.0,5.0,0.001,0.0,0.15,33.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,24/2/2021,2021,verano,25.5,26.0,4.07,6.92,ausencia,ausencia,ausencia,ausencia,5000.0,4500.0,350.0,6.7,0.66,0.83,0.32,2.0,30.0,29,100.0,5.0,0.001,0.0,0.15,41.0,extremadamente deteriorada
16,puerto de olivos espigon,vl032,24/2/2021,2021,verano,25.7,26.0,4.7,6.66,ausencia,ausencia,ausencia,presencia,5000.0,4000.0,820.0,5.6,0.7,1.2,0.33,2.0,30.0,29,100.0,5.0,0.001,0.0,0.15,37.0,extremadamente deteriorada
17,costa y melo,vl031,24/2/2021,2021,verano,24.7,26.0,6.2,7.31,ausencia,ausencia,ausencia,presencia,4000.0,100.0,100.0,7.1,0.39,1.6,0.43,2.0,30.0,45,100.0,5.0,0.001,0.0,0.15,46.0,muy deteriorada
18,parque de los ninos,ca041,24/2/2021,2021,verano,25.2,27.5,4.7,7.6,ausencia,ausencia,ausencia,ausencia,4000.0,3500.0,40.0,,0.3,0.76,,5.0,50.0,84,100.0,10.0,0.018,0.0,0.15,41.0,extremadamente deteriorada
19,costanera norte - espigon abanico,ca044,24/2/2021,2021,verano,26.1,27.5,4.7,7.4,ausencia,ausencia,ausencia,ausencia,25000.0,3800.0,370.0,,1.2,0.64,,5.0,50.0,59,100.0,10.0,0.019,0.001,0.15,34.0,extremadamente deteriorada
20,club de pescadores,ca046,24/2/2021,2021,verano,24.9,27.0,6.4,7.7,ausencia,ausencia,ausencia,ausencia,4000.0,3600.0,800.0,,0.3,0.69,,5.0,50.0,91,100.0,10.0,0.02,0.0,0.15,42.0,extremadamente deteriorada
21,reserva ecologica costanera sur - playita,ca047,24/2/2021,2021,verano,26.5,,8.7,8.1,ausencia,ausencia,ausencia,ausencia,380.0,340.0,30.0,,0.8,0.76,,5.0,50.0,105,100.0,10.0,0.021,0.0,0.15,46.0,muy deteriorada
22,escollera de propaneros,av054,24/2/2021,2021,verano,26.1,,3.95,6.86,ausencia,ausencia,ausencia,ausencia,9000.0,5000.0,800.0,5.2,0.59,2.5,2.4,6.0,30.0,45,100.0,5.0,0.001,0.0,0.15,38.0,extremadamente deteriorada
23,polo petroquimico dock sud,av051,24/2/2021,2021,verano,25.3,,4.77,6.61,ausencia,ausencia,ausencia,ausencia,2000.0,1320.0,450.0,4.3,0.36,1.0,0.44,2.0,30.0,45,100.0,5.0,0.001,0.0,0.15,45.0,muy deteriorada
